id_vente,produit_id,date,pays,canal,quantité,remise
516,82,2024-10-13,Italie,Réseaux sociaux,1,2.06
517,44,2024-09-12,Allemagne,Mobile app,1,20.33
518,706,2024-09-19,Allemagne,Mobile app,2,19.75
519,770,2025-03-28,Allemagne,Mobile app,1,1.05
520,955,2024-10-03,Allemagne,Email,3,16.66
521,273,2024-12-04,Allemagne,Email,3,18.42
522,394,2025-02-13,France,Réseaux sociaux,3,12.9
523,786,2024-08-03,Belgique,Mobile app,3,27.04
524,790,2024-08-04,Italie,Réseaux sociaux,1,9.85
525,595,2025-01-05,Italie,Réseaux sociaux,1,2.02
526,58,2025-05-06,France,Email,4,20.16
527,565,2024-08-20,France,Mobile app,2,18.16
528,1,2024-06-26,Allemagne,Site web,1,29.67
529,216,2024-06-28,Belgique,Site web,2,6.94
530,317,2025-02-27,Italie,Email,1,11.86
531,228,2024-10-31,Espagne,Email,4,13.84
532,473,2025-05-15,France,Email,1,25.85
533,484,2025-06-05,Espagne,Email,3,12.44
534,766,2024-10-19,Italie,Site web,1,23.16
535,671,2025-05-16,France,Mobile app,2,4.71
536,287,2024-12-16,Italie,Réseaux sociaux,3,12.29
537,511,2024-12-13,France,Site web,1,4.65
538,578,2025-05-19,Italie,Mobile app,3,28.49
539,915,2025-01-10,Espagne,Email,3,5.33
540,821,2025-06-13,Belgique,Réseaux sociaux,3,12.57
541,972,2024-09-28,France,Mobile app,4,2.47
542,458,2025-01-14,Espagne,Mobile app,2,27.64
543,95,2024-12-04,Italie,Réseaux sociaux,2,18.71
544,493,2024-08-06,Espagne,Mobile app,1,28.87
545,765,2025-03-12,France,Mobile app,3,1.27
546,150,2025-01-10,Espagne,Réseaux sociaux,1,5.25
547,23,2024-08-22,Italie,Réseaux sociaux,2,11.4
548,756,2025-01-30,Allemagne,Site web,3,18.64
549,215,2025-02-02,Belgique,Email,2,9.89
550,399,2024-12-09,Belgique,Email,3,21.36
551,410,2025-02-15,Allemagne,Mobile app,3,4.95
552,131,2025-04-01,France,Email,4,18.02
553,855,2025-02-16,Espagne,Site web,3,11.94
554,148,2025-05-21,Espagne,Mobile app,1,15.25
555,381,2025-01-20,Allemagne,Email,2,17.09
556,109,2024-11-30,Allemagne,Email,2,1.8
557,552,2025-01-04,Italie,Mobile app,2,27.72
558,121,2025-02-18,Italie,Réseaux sociaux,3,23.58
559,295,2025-02-18,Belgique,Site web,1,13.27
560,120,2025-01-08,France,Mobile app,4,16.42
561,456,2024-10-13,France,Mobile app,4,0.98
562,530,2025-06-02,Allemagne,Email,1,14.94
563,169,2024-10-27,Belgique,Réseaux sociaux,1,12.79
564,710,2024-12-19,Belgique,Email,1,11.23
565,923,2025-01-10,Italie,Mobile app,3,24.46
566,996,2024-09-11,Espagne,Mobile app,3,5.46
567,143,2025-04-23,France,Email,4,5.29
568,37,2024-07-19,Belgique,Réseaux sociaux,1,15.65
569,698,2024-12-03,Italie,Mobile app,1,20.61
570,261,2024-10-12,Italie,Site web,2,0.67
571,231,2024-11-04,Italie,Réseaux sociaux,4,16.38
572,254,2024-11-22,Espagne,Mobile app,3,8.96
573,329,2024-09-23,Belgique,Réseaux sociaux,1,22.71
574,903,2024-08-14,Allemagne,Réseaux sociaux,3,14.07
575,297,2024-10-10,Allemagne,Site web,2,25.02
576,980,2024-06-19,Italie,Mobile app,1,11.91
577,10,2024-06-15,Italie,Réseaux sociaux,3,24.81
578,446,2025-01-04,Espagne,Mobile app,3,21.5
579,922,2025-04-27,Italie,Mobile app,4,24.85
580,836,2025-04-05,Belgique,Réseaux sociaux,3,24.37
581,230,2025-05-10,Italie,Email,3,14.59
582,536,2024-08-06,Italie,Réseaux sociaux,3,11.04
583,78,2024-10-26,Belgique,Email,3,22.95
584,425,2024-10-04,France,Email,2,10.85
585,193,2024-12-14,Allemagne,Email,3,2.68
586,401,2025-01-08,Italie,Email,4,25.77
587,109,2024-06-18,Belgique,Réseaux sociaux,2,11.92
588,792,2025-03-09,Allemagne,Email,2,3.98
589,923,2025-06-08,Espagne,Mobile app,3,19.39
590,263,2024-12-23,France,Réseaux sociaux,1,26.69
591,329,2025-04-04,Italie,Site web,3,25.83
592,363,2024-12-17,France,Email,2,16.63
593,867,2024-10-09,Italie,Réseaux sociaux,3,2.64
594,378,2024-06-18,Italie,Email,4,20.9
595,780,2025-04-08,Italie,Mobile app,4,18.26
596,341,2024-11-29,France,Email,4,6.3
597,259,2025-04-20,Espagne,Réseaux sociaux,3,27.02
598,335,2024-10-06,Belgique,Mobile app,3,2.6
599,85,2025-02-01,Belgique,Email,2,11.19
600,522,2024-09-12,Espagne,Site web,2,2.84
601,801,2025-04-20,Espagne,Email,2,27.36
602,814,2024-06-17,Italie,Email,1,1.06
603,571,2025-01-13,Italie,Mobile app,4,12.77
604,308,2024-11-07,Belgique,Email,1,25.85
605,262,2024-08-27,Italie,Réseaux sociaux,1,7.54
606,898,2024-11-21,Italie,Réseaux sociaux,4,3.15
607,797,2025-05-23,Espagne,Mobile app,1,3.81
608,631,2025-01-18,France,Réseaux sociaux,3,12.15
609,680,2024-12-01,Allemagne,Site web,4,12.86
610,865,2024-11-15,Allemagne,Email,1,21.54
611,701,2024-09-20,Italie,Mobile app,1,7.14
612,452,2024-08-17,Italie,Réseaux sociaux,1,21.06
613,251,2025-03-19,Allemagne,Site web,3,29.97
614,324,2025-03-28,Espagne,Site web,1,25.93
615,925,2025-02-20,Allemagne,Mobile app,1,19.07
616,229,2024-11-13,Allemagne,Mobile app,1,28.2
617,702,2025-05-02,Allemagne,Réseaux sociaux,2,29.73
618,828,2024-11-08,Italie,Email,4,17.11
619,636,2024-09-08,Italie,Site web,1,8.21
620,596,2024-09-25,Allemagne,Site web,1,27.45
621,297,2024-07-15,Italie,Mobile app,4,25.33
622,727,2024-11-25,Allemagne,Site web,1,2.54
623,237,2025-02-12,Espagne,Mobile app,3,28.09
624,978,2024-09-16,Italie,Email,1,10.99
625,625,2025-01-01,France,Mobile app,1,9.66
626,217,2025-04-07,Italie,Email,2,10.3
627,833,2025-04-21,Espagne,Réseaux sociaux,2,9.6
628,246,2025-06-03,Espagne,Mobile app,3,15.48
629,448,2025-02-08,Italie,Réseaux sociaux,4,17.39
630,847,2025-04-24,Belgique,Email,3,12.77
631,319,2025-03-11,Allemagne,Site web,4,12.38
632,994,2025-03-07,Allemagne,Réseaux sociaux,1,22.12
633,432,2024-09-28,Espagne,Mobile app,2,0.09
634,404,2024-10-03,Italie,Mobile app,3,28.41
635,886,2025-02-21,Belgique,Réseaux sociaux,3,21.43
636,37,2025-03-30,France,Réseaux sociaux,2,21.22
637,576,2025-01-07,Allemagne,Réseaux sociaux,4,12.66
638,731,2025-04-25,Belgique,Mobile app,1,28.97
639,342,2024-09-27,Allemagne,Réseaux sociaux,4,0.01
640,389,2024-11-22,Italie,Réseaux sociaux,2,2.29
641,34,2024-08-27,Allemagne,Email,1,24.12
642,39,2025-05-12,France,Réseaux sociaux,4,22.16
643,579,2024-07-11,Italie,Réseaux sociaux,1,8.14
644,209,2024-08-24,Espagne,Mobile app,2,17.84
645,830,2024-08-07,Belgique,Mobile app,1,15.96
646,856,2024-10-05,Allemagne,Site web,3,15.81
647,152,2024-07-27,Italie,Mobile app,2,17.87
648,899,2025-02-17,Italie,Mobile app,3,29.81
649,365,2024-12-08,Allemagne,Mobile app,1,29.62
650,199,2025-02-09,Espagne,Mobile app,4,29.45
651,601,2024-12-07,Allemagne,Réseaux sociaux,1,16.46
652,760,2024-09-28,Espagne,Site web,2,9.54
653,835,2025-03-14,Allemagne,Mobile app,2,16.8
654,79,2025-02-11,Italie,Réseaux sociaux,1,18.68
655,477,2024-12-23,France,Mobile app,4,9.34
656,434,2024-08-26,France,Site web,2,18.98
657,797,2024-10-17,Italie,Email,1,18.66
658,842,2024-06-22,France,Email,4,27.1
659,32,2024-08-13,Espagne,Site web,3,7.13
660,87,2024-07-04,Italie,Réseaux sociaux,2,20.93
661,551,2025-01-08,Espagne,Réseaux sociaux,3,13.52
662,393,2024-06-23,Italie,Site web,2,3.9
663,613,2024-08-26,Espagne,Email,3,9.49
664,244,2024-07-24,Espagne,Mobile app,1,1.72
665,232,2024-10-02,France,Email,4,9.58
666,910,2024-09-27,Italie,Mobile app,1,2.07
667,580,2024-08-02,Allemagne,Site web,1,27.76
668,192,2025-03-19,France,Site web,1,3.05
669,916,2024-12-02,Espagne,Site web,2,24.52
670,540,2025-03-24,Espagne,Email,3,27.18
671,270,2024-06-18,Allemagne,Site web,2,14.03
672,940,2024-09-13,Allemagne,Email,2,1.62
673,738,2024-07-20,Espagne,Réseaux sociaux,4,17.87
674,77,2024-08-12,Allemagne,Mobile app,1,7.04
675,735,2024-06-20,Belgique,Mobile app,2,5.3
676,993,2024-12-23,France,Mobile app,3,17.0
677,884,2024-09-07,Italie,Site web,2,10.69
678,167,2024-10-25,Allemagne,Mobile app,4,21.91
679,284,2024-11-25,Allemagne,Site web,4,17.74
680,704,2024-10-14,Belgique,Email,3,24.88
681,89,2025-04-16,Italie,Site web,4,1.75
682,544,2025-04-21,Belgique,Mobile app,1,7.05
683,649,2024-12-25,Italie,Site web,1,17.01
684,156,2024-11-06,France,Site web,4,26.41
685,250,2024-12-12,Allemagne,Email,2,24.4
686,95,2025-03-12,France,Site web,4,20.39
687,17,2025-04-18,Italie,Mobile app,3,17.22
688,117,2024-06-27,Allemagne,Site web,1,18.94
689,983,2024-10-21,Belgique,Réseaux sociaux,1,6.41
690,333,2024-07-16,Espagne,Site web,2,17.86
691,823,2025-05-08,Belgique,Réseaux sociaux,3,14.81
692,522,2025-04-02,Espagne,Mobile app,1,11.53
693,80,2024-08-10,Belgique,Réseaux sociaux,1,26.63
694,646,2024-07-06,Italie,Réseaux sociaux,3,24.88
695,432,2024-09-26,France,Réseaux sociaux,2,2.3
696,203,2025-04-12,Espagne,Réseaux sociaux,4,29.57
697,116,2024-11-14,Italie,Réseaux sociaux,2,6.9
698,963,2024-07-12,France,Site web,1,6.46
699,220,2025-01-11,France,Email,1,28.31
700,253,2024-12-14,Allemagne,Réseaux sociaux,2,13.34
701,169,2024-08-24,Allemagne,Mobile app,2,24.16
702,847,2024-08-28,Allemagne,Mobile app,1,8.65
703,316,2025-05-28,Espagne,Site web,3,26.2
704,717,2025-05-07,Espagne,Email,3,24.97
705,810,2024-09-20,France,Email,4,15.58
706,372,2025-04-28,Espagne,Réseaux sociaux,1,21.15
707,760,2024-11-10,France,Mobile app,1,28.92
708,877,2025-05-02,Italie,Mobile app,4,13.56
709,977,2024-06-19,Belgique,Site web,1,14.83
710,583,2024-08-01,France,Réseaux sociaux,1,21.68
711,156,2025-04-09,France,Mobile app,2,11.59
712,614,2025-03-19,Italie,Réseaux sociaux,3,28.84
713,13,2024-09-19,Allemagne,Email,3,1.21
714,508,2024-11-11,Allemagne,Réseaux sociaux,3,12.1
715,465,2025-04-10,Allemagne,Réseaux sociaux,4,21.42
716,783,2024-12-04,France,Site web,2,12.88
717,804,2024-09-18,France,Site web,1,7.78
718,220,2025-03-28,Espagne,Email,3,12.4
719,15,2024-06-28,Espagne,Email,3,26.45
720,750,2024-08-31,Belgique,Réseaux sociaux,2,16.41
721,117,2024-12-10,Belgique,Mobile app,1,10.05
722,331,2025-03-27,Espagne,Réseaux sociaux,4,20.15
723,56,2025-04-10,France,Email,1,18.36
724,351,2024-07-21,Italie,Site web,4,16.81
725,132,2025-01-03,Espagne,Site web,4,11.73
726,995,2025-02-28,France,Email,1,2.17
727,226,2024-09-03,Espagne,Réseaux sociaux,4,18.62
728,308,2024-12-15,Allemagne,Mobile app,3,12.59
729,475,2024-11-13,Espagne,Site web,2,12.86
730,906,2025-03-06,Allemagne,Réseaux sociaux,3,7.02
731,222,2024-10-14,France,Mobile app,4,7.48
732,173,2025-06-13,Allemagne,Email,4,23.62
733,340,2024-10-18,Espagne,Réseaux sociaux,2,14.38
734,797,2024-08-15,Allemagne,Mobile app,2,3.28
735,506,2025-02-14,Italie,Réseaux sociaux,3,1.38
736,821,2025-03-24,Allemagne,Site web,2,6.74
737,157,2024-07-01,Allemagne,Email,2,14.62
738,151,2025-03-31,Belgique,Site web,4,18.52
739,697,2025-06-14,Italie,Site web,2,4.31
740,178,2025-01-14,France,Réseaux sociaux,4,13.02
741,533,2025-01-03,Allemagne,Email,1,2.18
742,112,2024-08-01,Italie,Réseaux sociaux,1,1.13
743,683,2024-09-21,France,Mobile app,1,25.9
744,138,2024-12-18,Italie,Email,4,19.75
745,233,2025-02-17,Belgique,Site web,1,23.43
746,332,2024-10-09,France,Site web,3,5.46
747,542,2024-08-31,France,Site web,4,9.66
748,893,2024-11-01,Allemagne,Réseaux sociaux,3,13.31
749,307,2025-05-25,Espagne,Réseaux sociaux,4,19.74
750,161,2024-07-05,France,Réseaux sociaux,3,16.05
751,402,2025-05-16,France,Email,1,16.54
752,590,2025-02-28,Belgique,Email,3,4.71
753,278,2024-09-07,Belgique,Email,1,14.24
754,320,2024-07-28,Belgique,Email,4,24.71
755,533,2024-09-14,Allemagne,Mobile app,1,15.28
756,897,2025-02-15,France,Site web,2,5.99
757,497,2024-11-30,Belgique,Réseaux sociaux,2,12.4
758,363,2024-10-19,Belgique,Réseaux sociaux,1,22.64
759,372,2024-06-20,Italie,Mobile app,2,4.05
760,892,2024-08-18,Italie,Site web,2,17.41
761,655,2025-04-19,Belgique,Site web,2,28.96
762,36,2024-09-30,Allemagne,Mobile app,2,11.41
763,303,2025-01-28,Espagne,Email,3,1.31
764,438,2024-07-31,Italie,Site web,2,18.99
765,726,2024-11-15,Italie,Email,4,1.41
766,32,2025-04-17,France,Mobile app,1,5.75
767,186,2024-09-17,France,Réseaux sociaux,4,1.45
768,174,2024-06-18,Belgique,Réseaux sociaux,2,5.12
769,566,2024-07-01,France,Réseaux sociaux,4,25.65
770,673,2025-01-26,France,Réseaux sociaux,2,22.05
771,250,2025-04-15,Espagne,Site web,3,10.26
772,763,2025-03-10,Allemagne,Email,3,26.91
773,935,2024-12-16,Belgique,Réseaux sociaux,3,19.96
774,279,2025-03-09,Espagne,Réseaux sociaux,2,13.43
775,683,2025-02-01,Belgique,Réseaux sociaux,1,2.05
776,695,2024-08-14,Allemagne,Mobile app,3,21.92
777,2,2024-11-06,Belgique,Site web,2,11.27
778,194,2025-04-10,France,Mobile app,2,9.08
779,166,2024-07-19,Allemagne,Email,4,8.65
780,759,2024-09-19,Espagne,Réseaux sociaux,2,0.23
781,925,2024-08-15,Espagne,Site web,4,22.28
782,756,2024-12-26,Italie,Site web,3,4.36
783,110,2024-07-20,Espagne,Site web,4,15.62
784,380,2025-03-08,Italie,Mobile app,2,0.48
785,835,2025-02-10,France,Mobile app,4,18.84
786,999,2024-10-24,Espagne,Mobile app,3,11.08
787,583,2025-06-11,Allemagne,Mobile app,2,18.92
788,676,2025-04-05,Italie,Email,1,2.7
789,285,2025-02-12,Espagne,Réseaux sociaux,1,7.99
790,887,2024-07-08,France,Réseaux sociaux,2,3.31
791,421,2024-07-08,Allemagne,Mobile app,3,19.38
792,113,2024-10-31,Allemagne,Mobile app,2,3.26
793,228,2025-02-20,France,Mobile app,1,18.51
794,471,2024-08-13,Espagne,Email,2,4.04
795,813,2025-03-14,Belgique,Email,4,28.3
796,528,2025-01-09,Espagne,Site web,4,12.49
797,496,2025-04-18,Italie,Réseaux sociaux,3,3.8
798,31,2024-07-26,Italie,Mobile app,3,1.25
799,162,2024-08-02,Espagne,Site web,3,9.88
800,818,2024-12-21,Italie,Réseaux sociaux,3,26.74
801,705,2024-09-13,Belgique,Site web,4,4.31
802,722,2024-10-16,Belgique,Email,1,23.72
803,378,2025-01-17,Allemagne,Email,3,12.52
804,446,2025-04-17,Italie,Site web,3,24.09
805,744,2025-02-20,Espagne,Site web,1,26.23
806,427,2025-04-04,Allemagne,Réseaux sociaux,3,29.93
807,696,2024-10-27,Belgique,Mobile app,1,2.05
808,504,2025-04-23,Allemagne,Réseaux sociaux,3,23.89
809,527,2025-05-27,France,Réseaux sociaux,3,2.09
810,944,2024-12-02,Italie,Email,3,9.44
811,817,2025-03-26,Espagne,Email,4,19.39
812,721,2024-08-28,Belgique,Site web,4,13.42
813,684,2024-06-23,Allemagne,Email,4,16.96
814,778,2025-03-09,Espagne,Réseaux sociaux,3,28.99
815,532,2024-11-08,Italie,Site web,4,24.56
816,582,2024-11-01,Espagne,Site web,4,10.91
817,520,2025-03-23,Italie,Email,4,18.0
818,941,2024-08-06,Italie,Mobile app,2,1.45
819,34,2024-09-20,Italie,Email,4,13.59
820,736,2025-05-30,Allemagne,Site web,2,18.25
821,691,2024-06-30,Italie,Site web,4,21.44
822,758,2024-12-20,Espagne,Mobile app,3,27.05
823,490,2025-03-16,France,Réseaux sociaux,3,8.49
824,772,2024-12-01,Espagne,Site web,3,27.07
825,620,2025-01-18,Allemagne,Mobile app,2,19.85
826,754,2024-10-07,Italie,Réseaux sociaux,3,2.33
827,423,2025-01-11,France,Email,1,11.41
828,468,2025-03-12,Allemagne,Mobile app,4,14.3
829,24,2024-12-22,Belgique,Réseaux sociaux,2,10.57
830,216,2024-08-27,Belgique,Site web,2,3.48
831,55,2025-01-21,Belgique,Site web,2,16.55
832,26,2024-08-26,France,Mobile app,3,3.95
833,281,2025-01-12,Espagne,Email,1,27.45
834,804,2024-10-28,France,Mobile app,2,25.96
835,327,2024-10-18,France,Site web,4,14.26
836,970,2025-03-26,France,Réseaux sociaux,4,2.03
837,186,2024-12-13,Belgique,Email,1,16.57
838,495,2024-09-29,Espagne,Réseaux sociaux,4,17.77
839,12,2025-05-17,France,Mobile app,1,26.65
840,641,2025-05-03,Espagne,Mobile app,4,2.03
841,884,2025-02-02,Italie,Réseaux sociaux,1,20.76
842,434,2025-06-05,France,Réseaux sociaux,3,16.88
843,921,2025-05-15,France,Réseaux sociaux,4,5.24
844,208,2025-01-16,France,Mobile app,4,3.65
845,133,2024-08-16,Italie,Réseaux sociaux,4,20.82
846,339,2024-07-11,Italie,Site web,3,10.19
847,196,2025-01-07,Belgique,Réseaux sociaux,3,30.0
848,262,2024-08-14,Allemagne,Site web,2,26.82
849,282,2024-12-06,Espagne,Site web,2,16.97
850,369,2024-10-07,Allemagne,Réseaux sociaux,1,19.25
851,103,2025-04-29,France,Email,2,4.77
852,632,2024-09-25,France,Email,4,26.82
853,183,2025-01-11,Belgique,Email,3,13.77
854,423,2024-11-04,Allemagne,Site web,3,15.64
855,9,2024-12-08,France,Email,3,26.19
856,557,2024-06-15,Allemagne,Email,3,0.19
857,244,2025-04-12,Belgique,Réseaux sociaux,1,14.83
858,782,2025-02-17,Allemagne,Mobile app,2,18.8
859,624,2024-12-28,Espagne,Site web,3,4.78
860,567,2024-11-09,Belgique,Mobile app,1,2.05
861,393,2025-03-26,Allemagne,Site web,4,16.05
862,527,2024-08-26,France,Site web,2,16.43
863,37,2025-05-23,Italie,Email,1,9.91
864,178,2024-06-22,Italie,Réseaux sociaux,3,26.47
865,639,2025-02-10,Belgique,Mobile app,3,9.03
866,629,2025-05-13,Italie,Mobile app,3,15.49
867,852,2024-11-03,Espagne,Email,4,5.6
868,72,2025-04-12,Belgique,Mobile app,2,0.33
869,352,2025-02-10,France,Mobile app,3,12.78
870,623,2024-09-15,France,Site web,2,15.81
871,149,2024-10-17,Belgique,Réseaux sociaux,4,22.94
872,697,2025-03-22,Italie,Réseaux sociaux,1,13.46
873,105,2024-07-09,Italie,Mobile app,2,8.36
874,659,2025-02-25,France,Mobile app,1,18.13
875,221,2025-01-10,Espagne,Site web,2,11.44
876,826,2025-04-29,Italie,Email,3,7.0
877,863,2024-11-12,Espagne,Site web,3,27.31
878,374,2024-08-27,Italie,Email,1,16.1
879,518,2025-01-04,Belgique,Email,2,6.01
880,260,2025-03-07,Allemagne,Site web,4,20.13
881,299,2024-12-25,France,Réseaux sociaux,2,24.09
882,861,2025-04-08,Belgique,Site web,1,22.76
883,42,2025-01-15,Italie,Email,2,17.99
884,771,2024-08-13,France,Réseaux sociaux,2,15.59
885,897,2025-02-08,Allemagne,Réseaux sociaux,1,23.32
886,492,2024-10-02,Allemagne,Site web,1,21.24
887,439,2024-10-18,Italie,Réseaux sociaux,1,17.14
888,783,2024-11-21,France,Réseaux sociaux,2,19.73
889,47,2025-02-18,Italie,Site web,1,5.06
890,85,2024-10-18,Allemagne,Mobile app,1,0.6
891,686,2024-07-27,Belgique,Réseaux sociaux,4,27.93
892,58,2024-07-22,Belgique,Site web,4,28.06
893,991,2025-01-04,Espagne,Site web,4,23.64
894,711,2025-02-25,Allemagne,Mobile app,1,11.17
895,209,2024-07-10,Allemagne,Réseaux sociaux,1,4.52
896,248,2024-07-02,Italie,Email,4,10.72
897,211,2025-05-05,Espagne,Email,3,21.79
898,39,2025-06-14,Espagne,Réseaux sociaux,3,10.06
899,252,2024-08-04,France,Réseaux sociaux,4,23.88
900,643,2024-08-23,Italie,Site web,4,20.19
901,926,2025-05-20,Belgique,Site web,3,18.9
902,803,2024-06-27,France,Email,4,27.91
903,762,2024-09-01,Espagne,Réseaux sociaux,1,26.8
904,953,2024-07-26,Belgique,Site web,4,21.35
905,413,2024-12-20,Allemagne,Email,2,5.98
906,946,2024-08-28,Italie,Email,3,28.17
907,446,2024-07-23,Espagne,Mobile app,1,6.81
908,52,2024-06-27,Allemagne,Réseaux sociaux,3,11.18
909,374,2025-01-22,Espagne,Mobile app,4,24.8
910,526,2025-02-19,Belgique,Site web,3,6.26
911,931,2025-05-05,France,Site web,4,19.16
912,156,2024-11-12,Belgique,Email,1,13.74
913,954,2025-02-25,Italie,Site web,1,18.72
914,542,2024-12-22,Italie,Mobile app,3,28.74
915,90,2025-01-05,Espagne,Réseaux sociaux,1,24.25
916,903,2025-02-12,Belgique,Email,3,8.87
917,679,2025-03-14,France,Email,3,1.72
918,351,2025-01-30,Italie,Site web,3,29.01
919,69,2024-09-22,France,Email,3,17.56
920,163,2024-07-04,Allemagne,Email,2,5.19
921,242,2024-11-04,Espagne,Réseaux sociaux,2,18.81
922,495,2024-09-08,France,Email,4,1.27
923,383,2025-02-05,Espagne,Réseaux sociaux,1,5.63
924,52,2025-03-20,Allemagne,Mobile app,2,18.98
925,654,2024-07-12,France,Email,2,12.07
926,63,2024-06-20,France,Mobile app,1,9.75
927,509,2025-06-11,Allemagne,Réseaux sociaux,3,19.66
928,292,2025-06-07,Belgique,Email,2,25.99
929,91,2024-09-04,France,Site web,2,20.36
930,664,2025-02-24,France,Site web,2,13.9
931,424,2024-12-22,Italie,Email,2,19.77
932,669,2025-06-10,Belgique,Réseaux sociaux,3,20.87
933,821,2025-05-26,France,Site web,1,23.25
934,365,2025-05-04,Allemagne,Mobile app,2,9.21
935,150,2024-07-16,Espagne,Réseaux sociaux,2,3.43
936,840,2024-12-13,Allemagne,Réseaux sociaux,2,20.46
937,271,2025-04-22,Belgique,Email,2,3.63
938,881,2025-02-18,Italie,Mobile app,1,13.86
939,581,2024-07-08,Italie,Réseaux sociaux,3,6.92
940,116,2024-11-02,Italie,Email,4,9.96
941,704,2025-01-17,Allemagne,Mobile app,1,14.12
942,516,2025-03-30,Espagne,Réseaux sociaux,2,26.89
943,587,2025-06-14,Espagne,Site web,4,20.41
944,914,2025-05-26,France,Mobile app,2,5.15
945,810,2024-11-23,Espagne,Réseaux sociaux,1,26.38
946,241,2025-04-30,Espagne,Mobile app,3,15.02
947,30,2024-11-05,France,Site web,4,6.13
948,143,2025-04-19,Allemagne,Réseaux sociaux,4,15.82
949,326,2025-03-17,Allemagne,Site web,3,5.73
950,695,2024-07-07,Belgique,Email,3,11.02
951,949,2025-04-30,Allemagne,Email,4,24.17
952,16,2025-02-09,Italie,Réseaux sociaux,4,19.76
953,111,2024-09-26,Italie,Réseaux sociaux,4,14.34
954,872,2025-01-06,Belgique,Mobile app,4,6.79
955,713,2024-06-30,Espagne,Réseaux sociaux,3,8.47
956,107,2025-03-27,Belgique,Email,1,29.35
957,379,2024-07-12,France,Réseaux sociaux,1,10.29
958,162,2025-05-05,Belgique,Mobile app,3,18.48
959,283,2024-10-11,Belgique,Email,1,14.99
960,269,2024-07-15,Italie,Réseaux sociaux,1,0.69
961,484,2024-09-06,France,Site web,2,28.34
962,667,2025-01-02,France,Site web,1,2.64
963,73,2024-07-22,Belgique,Site web,4,19.76
964,197,2024-07-24,France,Site web,1,24.33
965,243,2025-03-23,France,Mobile app,3,22.46
966,598,2024-09-12,Allemagne,Site web,1,24.28
967,799,2025-01-07,France,Site web,3,22.19
968,259,2024-11-11,Espagne,Réseaux sociaux,4,13.37
969,798,2024-08-27,France,Site web,2,26.89
970,149,2024-08-29,Italie,Site web,2,27.37
971,867,2025-01-05,Allemagne,Réseaux sociaux,1,13.11
972,390,2025-02-25,Italie,Email,1,14.54
973,988,2024-09-19,Italie,Mobile app,3,14.57
974,416,2025-01-22,Espagne,Mobile app,2,8.37
975,426,2025-02-12,Allemagne,Email,4,3.45
976,997,2024-08-23,Belgique,Réseaux sociaux,3,7.86
977,702,2025-01-17,France,Email,1,25.32
978,217,2025-04-01,Espagne,Mobile app,2,16.29
979,928,2025-01-17,Espagne,Mobile app,1,25.51
980,867,2024-11-23,Belgique,Email,2,22.35
981,86,2025-03-31,Espagne,Site web,3,10.46
982,216,2024-07-25,Belgique,Mobile app,4,5.56
983,423,2025-04-08,Belgique,Email,4,17.02
984,320,2025-02-18,Belgique,Site web,4,28.08
985,118,2025-01-24,Espagne,Site web,4,25.18
986,926,2024-11-01,Belgique,Réseaux sociaux,4,22.92
987,959,2025-03-03,Espagne,Email,1,22.93
988,882,2024-12-10,Allemagne,Mobile app,1,15.83
989,992,2025-03-14,Belgique,Réseaux sociaux,4,5.09
990,415,2025-02-28,Espagne,Mobile app,2,8.57
